state,date,condition,percent_value,previous_week,previous_year,publish_date,id
Tennessee,2011-07-10,Fair,19,31,26,2011-07-11,525
Texas,2011-07-10,Fair,30,31,26,2011-07-11,526
Virginia,2011-07-10,Fair,17,31,26,2011-07-11,527
15 States,2011-07-10,Fair,30,31,26,2011-07-11,528
Alabama,2011-07-10,Good,29,24,51,2011-07-11,529
Arizona,2011-07-10,Good,67,24,51,2011-07-11,530
Arkansas,2011-07-10,Good,37,24,51,2011-07-11,531
California,2011-07-10,Good,50,24,51,2011-07-11,532
Georgia,2011-07-10,Good,18,24,51,2011-07-11,533
Kansas,2011-07-10,Good,29,24,51,2011-07-11,534
Louisiana,2011-07-10,Good,39,24,51,2011-07-11,535
Mississippi,2011-07-10,Good,53,24,51,2011-07-11,536
Missouri,2011-07-10,Good,53,24,51,2011-07-11,537
North Carolina,2011-07-10,Good,56,24,51,2011-07-11,538
Oklahoma,2011-07-10,Good,5,24,51,2011-07-11,539
South Carolina,2011-07-10,Good,34,24,51,2011-07-11,540
Tennessee,2011-07-10,Good,65,24,51,2011-07-11,541
Texas,2011-07-10,Good,11,24,51,2011-07-11,542
Virginia,2011-07-10,Good,42,24,51,2011-07-11,543
15 States,2011-07-10,Good,24,24,51,2011-07-11,544
Alabama,2011-07-10,Excellent,2,4,16,2011-07-11,545
Arizona,2011-07-10,Excellent,14,4,16,2011-07-11,546
Arkansas,2011-07-10,Excellent,13,4,16,2011-07-11,547
California,2011-07-10,Excellent,20,4,16,2011-07-11,548
Georgia,2011-07-10,Excellent,3,4,16,2011-07-11,549
Kansas,2011-07-10,Excellent,4,4,16,2011-07-11,550
Louisiana,2011-07-10,Excellent,3,4,16,2011-07-11,551
Mississippi,2011-07-10,Excellent,13,4,16,2011-07-11,552
Missouri,2011-07-10,Excellent,3,4,16,2011-07-11,553
North Carolina,2011-07-10,Excellent,10,4,16,2011-07-11,554
Oklahoma,2011-07-10,Excellent,0,4,16,2011-07-11,555
South Carolina,2011-07-10,Excellent,1,4,16,2011-07-11,556
Tennessee,2011-07-10,Excellent,14,4,16,2011-07-11,557
Texas,2011-07-10,Excellent,0,4,16,2011-07-11,558
Virginia,2011-07-10,Excellent,21,4,16,2011-07-11,559
15 States,2011-07-10,Excellent,4,4,16,2011-07-11,560
Alabama,2011-07-03,Very poor,14,21,2,2011-07-05,561
Arizona,2011-07-03,Very poor,0,21,2,2011-07-05,562
Arkansas,2011-07-03,Very poor,6,21,2,2011-07-05,563
California,2011-07-03,Very poor,0,21,2,2011-07-05,564
Georgia,2011-07-03,Very poor,17,21,2,2011-07-05,565
Kansas,2011-07-03,Very poor,9,21,2,2011-07-05,566
Louisiana,2011-07-03,Very poor,1,21,2,2011-07-05,567
Mississippi,2011-07-03,Very poor,6,21,2,2011-07-05,568
Missouri,2011-07-03,Very poor,6,21,2,2011-07-05,569
North Carolina,2011-07-03,Very poor,2,21,2,2011-07-05,570
Oklahoma,2011-07-03,Very poor,45,21,2,2011-07-05,571
South Carolina,2011-07-03,Very poor,5,21,2,2011-07-05,572
Tennessee,2011-07-03,Very poor,0,21,2,2011-07-05,573
Texas,2011-07-03,Very poor,34,21,2,2011-07-05,574
Virginia,2011-07-03,Very poor,0,21,2,2011-07-05,575
15 States,2011-07-03,Very poor,22,21,2,2011-07-05,576
Alabama,2011-07-03,Poor,25,20,7,2011-07-05,577
Arizona,2011-07-03,Poor,0,20,7,2011-07-05,578
Arkansas,2011-07-03,Poor,12,20,7,2011-07-05,579
California,2011-07-03,Poor,0,20,7,2011-07-05,580
Georgia,2011-07-03,Poor,27,20,7,2011-07-05,581
Kansas,2011-07-03,Poor,9,20,7,2011-07-05,582
Louisiana,2011-07-03,Poor,21,20,7,2011-07-05,583
Mississippi,2011-07-03,Poor,9,20,7,2011-07-05,584
Missouri,2011-07-03,Poor,10,20,7,2011-07-05,585
North Carolina,2011-07-03,Poor,8,20,7,2011-07-05,586
Oklahoma,2011-07-03,Poor,28,20,7,2011-07-05,587
South Carolina,2011-07-03,Poor,12,20,7,2011-07-05,588
Tennessee,2011-07-03,Poor,2,20,7,2011-07-05,589
Texas,2011-07-03,Poor,23,20,7,2011-07-05,590
Virginia,2011-07-03,Poor,10,20,7,2011-07-05,591
15 States,2011-07-03,Poor,19,20,7,2011-07-05,592
Alabama,2011-07-03,Fair,31,32,26,2011-07-05,593
Arizona,2011-07-03,Fair,10,32,26,2011-07-05,594
Arkansas,2011-07-03,Fair,35,32,26,2011-07-05,595
California,2011-07-03,Fair,30,32,26,2011-07-05,596
Georgia,2011-07-03,Fair,37,32,26,2011-07-05,597
Kansas,2011-07-03,Fair,39,32,26,2011-07-05,598
Louisiana,2011-07-03,Fair,34,32,26,2011-07-05,599
Mississippi,2011-07-03,Fair,23,32,26,2011-07-05,600
Missouri,2011-07-03,Fair,28,32,26,2011-07-05,601
North Carolina,2011-07-03,Fair,43,32,26,2011-07-05,602
Oklahoma,2011-07-03,Fair,20,32,26,2011-07-05,603
South Carolina,2011-07-03,Fair,46,32,26,2011-07-05,604
Tennessee,2011-07-03,Fair,22,32,26,2011-07-05,605
Texas,2011-07-03,Fair,29,32,26,2011-07-05,606
Virginia,2011-07-03,Fair,12,32,26,2011-07-05,607
15 States,2011-07-03,Fair,31,32,26,2011-07-05,608
Alabama,2011-07-03,Good,28,24,52,2011-07-05,609
Arizona,2011-07-03,Good,65,24,52,2011-07-05,610
Arkansas,2011-07-03,Good,35,24,52,2011-07-05,611
California,2011-07-03,Good,40,24,52,2011-07-05,612
Georgia,2011-07-03,Good,16,24,52,2011-07-05,613
Kansas,2011-07-03,Good,38,24,52,2011-07-05,614
Louisiana,2011-07-03,Good,40,24,52,2011-07-05,615
Mississippi,2011-07-03,Good,49,24,52,2011-07-05,616
Missouri,2011-07-03,Good,54,24,52,2011-07-05,617
North Carolina,2011-07-03,Good,41,24,52,2011-07-05,618
Oklahoma,2011-07-03,Good,7,24,52,2011-07-05,619
South Carolina,2011-07-03,Good,36,24,52,2011-07-05,620
Tennessee,2011-07-03,Good,62,24,52,2011-07-05,621
Texas,2011-07-03,Good,14,24,52,2011-07-05,622
Virginia,2011-07-03,Good,62,24,52,2011-07-05,623
15 States,2011-07-03,Good,24,24,52,2011-07-05,624
Alabama,2011-07-03,Excellent,2,3,13,2011-07-05,625
Arizona,2011-07-03,Excellent,25,3,13,2011-07-05,626
Arkansas,2011-07-03,Excellent,12,3,13,2011-07-05,627
California,2011-07-03,Excellent,30,3,13,2011-07-05,628
Georgia,2011-07-03,Excellent,3,3,13,2011-07-05,629
Kansas,2011-07-03,Excellent,5,3,13,2011-07-05,630
Louisiana,2011-07-03,Excellent,4,3,13,2011-07-05,631
Mississippi,2011-07-03,Excellent,13,3,13,2011-07-05,632
Missouri,2011-07-03,Excellent,2,3,13,2011-07-05,633
North Carolina,2011-07-03,Excellent,6,3,13,2011-07-05,634
Oklahoma,2011-07-03,Excellent,0,3,13,2011-07-05,635
South Carolina,2011-07-03,Excellent,1,3,13,2011-07-05,636
Tennessee,2011-07-03,Excellent,14,3,13,2011-07-05,637
Texas,2011-07-03,Excellent,0,3,13,2011-07-05,638
Virginia,2011-07-03,Excellent,16,3,13,2011-07-05,639
15 States,2011-07-03,Excellent,4,3,13,2011-07-05,640
Alabama,2011-08-28,Very poor,7,22,3,2011-08-29,641
Arizona,2011-08-28,Very poor,0,22,3,2011-08-29,642
Arkansas,2011-08-28,Very poor,1,22,3,2011-08-29,643
California,2011-08-28,Very poor,0,22,3,2011-08-29,644
Georgia,2011-08-28,Very poor,11,22,3,2011-08-29,645
Kansas,2011-08-28,Very poor,19,22,3,2011-08-29,646
Louisiana,2011-08-28,Very poor,4,22,3,2011-08-29,647
Mississippi,2011-08-28,Very poor,2,22,3,2011-08-29,648
Missouri,2011-08-28,Very poor,4,22,3,2011-08-29,649
North Carolina,2011-08-28,Very poor,2,22,3,2011-08-29,650
Oklahoma,2011-08-28,Very poor,66,22,3,2011-08-29,651
South Carolina,2011-08-28,Very poor,5,22,3,2011-08-29,652
Tennessee,2011-08-28,Very poor,0,22,3,2011-08-29,653
Texas,2011-08-28,Very poor,38,22,3,2011-08-29,654
Virginia,2011-08-28,Very poor,0,22,3,2011-08-29,655
15 States,2011-08-28,Very poor,23,22,3,2011-08-29,656
Alabama,2011-08-28,Poor,20,19,9,2011-08-29,657
Arizona,2011-08-28,Poor,2,19,9,2011-08-29,658
Arkansas,2011-08-28,Poor,14,19,9,2011-08-29,659
California,2011-08-28,Poor,0,19,9,2011-08-29,660
Georgia,2011-08-28,Poor,20,19,9,2011-08-29,661
Kansas,2011-08-28,Poor,16,19,9,2011-08-29,662
Louisiana,2011-08-28,Poor,25,19,9,2011-08-29,663
Mississippi,2011-08-28,Poor,8,19,9,2011-08-29,664
Missouri,2011-08-28,Poor,9,19,9,2011-08-29,665
North Carolina,2011-08-28,Poor,10,19,9,2011-08-29,666
Oklahoma,2011-08-28,Poor,26,19,9,2011-08-29,667
South Carolina,2011-08-28,Poor,18,19,9,2011-08-29,668
Tennessee,2011-08-28,Poor,3,19,9,2011-08-29,669
Texas,2011-08-28,Poor,22,19,9,2011-08-29,670
Virginia,2011-08-28,Poor,5,19,9,2011-08-29,671
15 States,2011-08-28,Poor,18,19,9,2011-08-29,672
Alabama,2011-08-28,Fair,36,28,28,2011-08-29,673
Arizona,2011-08-28,Fair,20,28,28,2011-08-29,674
Arkansas,2011-08-28,Fair,30,28,28,2011-08-29,675
California,2011-08-28,Fair,25,28,28,2011-08-29,676
Georgia,2011-08-28,Fair,40,28,28,2011-08-29,677
Kansas,2011-08-28,Fair,39,28,28,2011-08-29,678
Louisiana,2011-08-28,Fair,36,28,28,2011-08-29,679
Mississippi,2011-08-28,Fair,27,28,28,2011-08-29,680
Missouri,2011-08-28,Fair,27,28,28,2011-08-29,681
North Carolina,2011-08-28,Fair,44,28,28,2011-08-29,682
Oklahoma,2011-08-28,Fair,7,28,28,2011-08-29,683
South Carolina,2011-08-28,Fair,38,28,28,2011-08-29,684
Tennessee,2011-08-28,Fair,28,28,28,2011-08-29,685
Texas,2011-08-28,Fair,26,28,28,2011-08-29,686
Virginia,2011-08-28,Fair,5,28,28,2011-08-29,687
15 States,2011-08-28,Fair,29,28,28,2011-08-29,688
Alabama,2011-08-28,Good,33,25,45,2011-08-29,689
Arizona,2011-08-28,Good,58,25,45,2011-08-29,690
Arkansas,2011-08-28,Good,40,25,45,2011-08-29,691
California,2011-08-28,Good,65,25,45,2011-08-29,692
Georgia,2011-08-28,Good,25,25,45,2011-08-29,693
Kansas,2011-08-28,Good,22,25,45,2011-08-29,694
Louisiana,2011-08-28,Good,28,25,45,2011-08-29,695
Mississippi,2011-08-28,Good,44,25,45,2011-08-29,696
Missouri,2011-08-28,Good,57,25,45,2011-08-29,697
North Carolina,2011-08-28,Good,35,25,45,2011-08-29,698
Oklahoma,2011-08-28,Good,1,25,45,2011-08-29,699
South Carolina,2011-08-28,Good,37,25,45,2011-08-29,700
Tennessee,2011-08-28,Good,58,25,45,2011-08-29,701
Texas,2011-08-28,Good,13,25,45,2011-08-29,702
Virginia,2011-08-28,Good,50,25,45,2011-08-29,703
15 States,2011-08-28,Good,25,25,45,2011-08-29,704
Alabama,2011-08-28,Excellent,4,6,15,2011-08-29,705
Arizona,2011-08-28,Excellent,20,6,15,2011-08-29,706
Arkansas,2011-08-28,Excellent,15,6,15,2011-08-29,707
California,2011-08-28,Excellent,10,6,15,2011-08-29,708
Georgia,2011-08-28,Excellent,4,6,15,2011-08-29,709
Kansas,2011-08-28,Excellent,4,6,15,2011-08-29,710
Louisiana,2011-08-28,Excellent,7,6,15,2011-08-29,711
Mississippi,2011-08-28,Excellent,19,6,15,2011-08-29,712
Missouri,2011-08-28,Excellent,3,6,15,2011-08-29,713
North Carolina,2011-08-28,Excellent,9,6,15,2011-08-29,714
Oklahoma,2011-08-28,Excellent,0,6,15,2011-08-29,715
South Carolina,2011-08-28,Excellent,2,6,15,2011-08-29,716
Tennessee,2011-08-28,Excellent,11,6,15,2011-08-29,717
Texas,2011-08-28,Excellent,1,6,15,2011-08-29,718
Virginia,2011-08-28,Excellent,40,6,15,2011-08-29,719
15 States,2011-08-28,Excellent,5,6,15,2011-08-29,720
Alabama,2011-08-21,Very poor,8,21,3,2011-08-22,721
Arizona,2011-08-21,Very poor,0,21,3,2011-08-22,722
Arkansas,2011-08-21,Very poor,1,21,3,2011-08-22,723
California,2011-08-21,Very poor,0,21,3,2011-08-22,724
Georgia,2011-08-21,Very poor,9,21,3,2011-08-22,725
Kansas,2011-08-21,Very poor,13,21,3,2011-08-22,726
Louisiana,2011-08-21,Very poor,3,21,3,2011-08-22,727
Mississippi,2011-08-21,Very poor,2,21,3,2011-08-22,728
Missouri,2011-08-21,Very poor,4,21,3,2011-08-22,729
North Carolina,2011-08-21,Very poor,1,21,3,2011-08-22,730
Oklahoma,2011-08-21,Very poor,54,21,3,2011-08-22,731
South Carolina,2011-08-21,Very poor,4,21,3,2011-08-22,732
Tennessee,2011-08-21,Very poor,0,21,3,2011-08-22,733
Texas,2011-08-21,Very poor,37,21,3,2011-08-22,734
Virginia,2011-08-21,Very poor,0,21,3,2011-08-22,735
15 States,2011-08-21,Very poor,22,21,3,2011-08-22,736
Alabama,2011-08-21,Poor,15,19,8,2011-08-22,737
Arizona,2011-08-21,Poor,1,19,8,2011-08-22,738
Arkansas,2011-08-21,Poor,10,19,8,2011-08-22,739
California,2011-08-21,Poor,0,19,8,2011-08-22,740
Georgia,2011-08-21,Poor,18,19,8,2011-08-22,741
Kansas,2011-08-21,Poor,12,19,8,2011-08-22,742
Louisiana,2011-08-21,Poor,28,19,8,2011-08-22,743
Mississippi,2011-08-21,Poor,8,19,8,2011-08-22,744
Missouri,2011-08-21,Poor,7,19,8,2011-08-22,745
North Carolina,2011-08-21,Poor,12,19,8,2011-08-22,746
Oklahoma,2011-08-21,Poor,33,19,8,2011-08-22,747
South Carolina,2011-08-21,Poor,17,19,8,2011-08-22,748
Tennessee,2011-08-21,Poor,1,19,8,2011-08-22,749
Texas,2011-08-21,Poor,24,19,8,2011-08-22,750
Virginia,2011-08-21,Poor,0,19,8,2011-08-22,751
15 States,2011-08-21,Poor,19,19,8,2011-08-22,752
Alabama,2011-08-21,Fair,32,29,27,2011-08-22,753
Arizona,2011-08-21,Fair,23,29,27,2011-08-22,754
Arkansas,2011-08-21,Fair,34,29,27,2011-08-22,755
California,2011-08-21,Fair,15,29,27,2011-08-22,756
Georgia,2011-08-21,Fair,37,29,27,2011-08-22,757
Kansas,2011-08-21,Fair,45,29,27,2011-08-22,758
Louisiana,2011-08-21,Fair,36,29,27,2011-08-22,759
Mississippi,2011-08-21,Fair,24,29,27,2011-08-22,760
Missouri,2011-08-21,Fair,27,29,27,2011-08-22,761
North Carolina,2011-08-21,Fair,34,29,27,2011-08-22,762
Oklahoma,2011-08-21,Fair,12,29,27,2011-08-22,763
South Carolina,2011-08-21,Fair,41,29,27,2011-08-22,764
Tennessee,2011-08-21,Fair,23,29,27,2011-08-22,765
Texas,2011-08-21,Fair,26,29,27,2011-08-22,766
Virginia,2011-08-21,Fair,1,29,27,2011-08-22,767
15 States,2011-08-21,Fair,28,29,27,2011-08-22,768
Alabama,2011-08-21,Good,40,26,46,2011-08-22,769
Arizona,2011-08-21,Good,42,26,46,2011-08-22,770
Arkansas,2011-08-21,Good,39,26,46,2011-08-22,771
California,2011-08-21,Good,65,26,46,2011-08-22,772
Georgia,2011-08-21,Good,29,26,46,2011-08-22,773
Kansas,2011-08-21,Good,25,26,46,2011-08-22,774
Louisiana,2011-08-21,Good,25,26,46,2011-08-22,775
Mississippi,2011-08-21,Good,47,26,46,2011-08-22,776
Missouri,2011-08-21,Good,57,26,46,2011-08-22,777
North Carolina,2011-08-21,Good,44,26,46,2011-08-22,778
Oklahoma,2011-08-21,Good,1,26,46,2011-08-22,779
South Carolina,2011-08-21,Good,36,26,46,2011-08-22,780
Tennessee,2011-08-21,Good,64,26,46,2011-08-22,781
Texas,2011-08-21,Good,12,26,46,2011-08-22,782
Virginia,2011-08-21,Good,58,26,46,2011-08-22,783
15 States,2011-08-21,Good,25,26,46,2011-08-22,784
Alabama,2011-08-21,Excellent,5,5,16,2011-08-22,785
Arizona,2011-08-21,Excellent,34,5,16,2011-08-22,786
Arkansas,2011-08-21,Excellent,16,5,16,2011-08-22,787
California,2011-08-21,Excellent,20,5,16,2011-08-22,788
Georgia,2011-08-21,Excellent,7,5,16,2011-08-22,789
Kansas,2011-08-21,Excellent,5,5,16,2011-08-22,790
Louisiana,2011-08-21,Excellent,8,5,16,2011-08-22,791
Mississippi,2011-08-21,Excellent,19,5,16,2011-08-22,792
Missouri,2011-08-21,Excellent,5,5,16,2011-08-22,793
North Carolina,2011-08-21,Excellent,9,5,16,2011-08-22,794
Oklahoma,2011-08-21,Excellent,0,5,16,2011-08-22,795
South Carolina,2011-08-21,Excellent,2,5,16,2011-08-22,796
Tennessee,2011-08-21,Excellent,12,5,16,2011-08-22,797
Texas,2011-08-21,Excellent,1,5,16,2011-08-22,798
Virginia,2011-08-21,Excellent,41,5,16,2011-08-22,799
15 States,2011-08-21,Excellent,6,5,16,2011-08-22,800
Alabama,2011-08-14,Very poor,8,22,3,2011-08-15,801
Arizona,2011-08-14,Very poor,0,22,3,2011-08-15,802
Arkansas,2011-08-14,Very poor,1,22,3,2011-08-15,803
California,2011-08-14,Very poor,0,22,3,2011-08-15,804
Georgia,2011-08-14,Very poor,12,22,3,2011-08-15,805
Kansas,2011-08-14,Very poor,17,22,3,2011-08-15,806
Louisiana,2011-08-14,Very poor,3,22,3,2011-08-15,807
Mississippi,2011-08-14,Very poor,2,22,3,2011-08-15,808
Missouri,2011-08-14,Very poor,3,22,3,2011-08-15,809
North Carolina,2011-08-14,Very poor,1,22,3,2011-08-15,810
Oklahoma,2011-08-14,Very poor,49,22,3,2011-08-15,811
South Carolina,2011-08-14,Very poor,3,22,3,2011-08-15,812
Tennessee,2011-08-14,Very poor,0,22,3,2011-08-15,813
Texas,2011-08-14,Very poor,35,22,3,2011-08-15,814
Virginia,2011-08-14,Very poor,0,22,3,2011-08-15,815
15 States,2011-08-14,Very poor,21,22,3,2011-08-15,816
Alabama,2011-08-14,Poor,16,19,8,2011-08-15,817
Arizona,2011-08-14,Poor,2,19,8,2011-08-15,818
Arkansas,2011-08-14,Poor,12,19,8,2011-08-15,819
California,2011-08-14,Poor,0,19,8,2011-08-15,820
Georgia,2011-08-14,Poor,17,19,8,2011-08-15,821
Kansas,2011-08-14,Poor,13,19,8,2011-08-15,822
Louisiana,2011-08-14,Poor,25,19,8,2011-08-15,823
Mississippi,2011-08-14,Poor,10,19,8,2011-08-15,824
Missouri,2011-08-14,Poor,4,19,8,2011-08-15,825
North Carolina,2011-08-14,Poor,10,19,8,2011-08-15,826
Oklahoma,2011-08-14,Poor,37,19,8,2011-08-15,827
South Carolina,2011-08-14,Poor,19,19,8,2011-08-15,828
Tennessee,2011-08-14,Poor,1,19,8,2011-08-15,829
Texas,2011-08-14,Poor,25,19,8,2011-08-15,830
Virginia,2011-08-14,Poor,0,19,8,2011-08-15,831
15 States,2011-08-14,Poor,19,19,8,2011-08-15,832
Alabama,2011-08-14,Fair,30,29,27,2011-08-15,833
Arizona,2011-08-14,Fair,8,29,27,2011-08-15,834
Arkansas,2011-08-14,Fair,32,29,27,2011-08-15,835
California,2011-08-14,Fair,10,29,27,2011-08-15,836
Georgia,2011-08-14,Fair,38,29,27,2011-08-15,837
Kansas,2011-08-14,Fair,39,29,27,2011-08-15,838
Louisiana,2011-08-14,Fair,36,29,27,2011-08-15,839
Mississippi,2011-08-14,Fair,23,29,27,2011-08-15,840
Missouri,2011-08-14,Fair,33,29,27,2011-08-15,841
North Carolina,2011-08-14,Fair,36,29,27,2011-08-15,842
Oklahoma,2011-08-14,Fair,12,29,27,2011-08-15,843
South Carolina,2011-08-14,Fair,43,29,27,2011-08-15,844
Tennessee,2011-08-14,Fair,21,29,27,2011-08-15,845
Texas,2011-08-14,Fair,28,29,27,2011-08-15,846
Virginia,2011-08-14,Fair,1,29,27,2011-08-15,847
15 States,2011-08-14,Fair,29,29,27,2011-08-15,848
Alabama,2011-08-14,Good,41,25,46,2011-08-15,849
Arizona,2011-08-14,Good,46,25,46,2011-08-15,850
Arkansas,2011-08-14,Good,37,25,46,2011-08-15,851
California,2011-08-14,Good,70,25,46,2011-08-15,852
Georgia,2011-08-14,Good,27,25,46,2011-08-15,853
Kansas,2011-08-14,Good,27,25,46,2011-08-15,854
Louisiana,2011-08-14,Good,29,25,46,2011-08-15,855
Mississippi,2011-08-14,Good,48,25,46,2011-08-15,856
Missouri,2011-08-14,Good,55,25,46,2011-08-15,857
North Carolina,2011-08-14,Good,46,25,46,2011-08-15,858
Oklahoma,2011-08-14,Good,2,25,46,2011-08-15,859
South Carolina,2011-08-14,Good,34,25,46,2011-08-15,860
Tennessee,2011-08-14,Good,65,25,46,2011-08-15,861
Texas,2011-08-14,Good,12,25,46,2011-08-15,862
Virginia,2011-08-14,Good,59,25,46,2011-08-15,863
15 States,2011-08-14,Good,26,25,46,2011-08-15,864
Alabama,2011-08-14,Excellent,5,5,16,2011-08-15,865
Arizona,2011-08-14,Excellent,44,5,16,2011-08-15,866
Arkansas,2011-08-14,Excellent,18,5,16,2011-08-15,867
California,2011-08-14,Excellent,20,5,16,2011-08-15,868
Georgia,2011-08-14,Excellent,6,5,16,2011-08-15,869
Kansas,2011-08-14,Excellent,4,5,16,2011-08-15,870
Louisiana,2011-08-14,Excellent,7,5,16,2011-08-15,871
Mississippi,2011-08-14,Excellent,17,5,16,2011-08-15,872
Missouri,2011-08-14,Excellent,5,5,16,2011-08-15,873
North Carolina,2011-08-14,Excellent,7,5,16,2011-08-15,874
Oklahoma,2011-08-14,Excellent,0,5,16,2011-08-15,875
South Carolina,2011-08-14,Excellent,1,5,16,2011-08-15,876
Tennessee,2011-08-14,Excellent,13,5,16,2011-08-15,877
Texas,2011-08-14,Excellent,0,5,16,2011-08-15,878
Virginia,2011-08-14,Excellent,40,5,16,2011-08-15,879
15 States,2011-08-14,Excellent,5,5,16,2011-08-15,880
Alabama,2011-08-07,Very poor,12,22,2,2011-08-08,881
Arizona,2011-08-07,Very poor,0,22,2,2011-08-08,882
Arkansas,2011-08-07,Very poor,3,22,2,2011-08-08,883
California,2011-08-07,Very poor,0,22,2,2011-08-08,884
Georgia,2011-08-07,Very poor,12,22,2,2011-08-08,885
Kansas,2011-08-07,Very poor,16,22,2,2011-08-08,886
Louisiana,2011-08-07,Very poor,3,22,2,2011-08-08,887
Mississippi,2011-08-07,Very poor,2,22,2,2011-08-08,888
Missouri,2011-08-07,Very poor,4,22,2,2011-08-08,889
North Carolina,2011-08-07,Very poor,1,22,2,2011-08-08,890
Oklahoma,2011-08-07,Very poor,49,22,2,2011-08-08,891
South Carolina,2011-08-07,Very poor,2,22,2,2011-08-08,892
Tennessee,2011-08-07,Very poor,0,22,2,2011-08-08,893
Texas,2011-08-07,Very poor,36,22,2,2011-08-08,894
Virginia,2011-08-07,Very poor,0,22,2,2011-08-08,895
15 States,2011-08-07,Very poor,22,22,2,2011-08-08,896
Alabama,2011-08-07,Poor,17,18,8,2011-08-08,897
Arizona,2011-08-07,Poor,1,18,8,2011-08-08,898
Arkansas,2011-08-07,Poor,14,18,8,2011-08-08,899
California,2011-08-07,Poor,0,18,8,2011-08-08,900
Georgia,2011-08-07,Poor,17,18,8,2011-08-08,901
Kansas,2011-08-07,Poor,15,18,8,2011-08-08,902
Louisiana,2011-08-07,Poor,26,18,8,2011-08-08,903
Mississippi,2011-08-07,Poor,8,18,8,2011-08-08,904
Missouri,2011-08-07,Poor,4,18,8,2011-08-08,905
North Carolina,2011-08-07,Poor,9,18,8,2011-08-08,906
Oklahoma,2011-08-07,Poor,38,18,8,2011-08-08,907
South Carolina,2011-08-07,Poor,17,18,8,2011-08-08,908
Tennessee,2011-08-07,Poor,1,18,8,2011-08-08,909
Texas,2011-08-07,Poor,25,18,8,2011-08-08,910
Virginia,2011-08-07,Poor,0,18,8,2011-08-08,911
15 States,2011-08-07,Poor,19,18,8,2011-08-08,912
Alabama,2011-08-07,Fair,28,30,25,2011-08-08,913
Arizona,2011-08-07,Fair,7,30,25,2011-08-08,914
Arkansas,2011-08-07,Fair,34,30,25,2011-08-08,915
California,2011-08-07,Fair,25,30,25,2011-08-08,916
Georgia,2011-08-07,Fair,40,30,25,2011-08-08,917
Kansas,2011-08-07,Fair,41,30,25,2011-08-08,918
Louisiana,2011-08-07,Fair,35,30,25,2011-08-08,919
Mississippi,2011-08-07,Fair,22,30,25,2011-08-08,920
Missouri,2011-08-07,Fair,32,30,25,2011-08-08,921
North Carolina,2011-08-07,Fair,38,30,25,2011-08-08,922
Oklahoma,2011-08-07,Fair,11,30,25,2011-08-08,923
South Carolina,2011-08-07,Fair,45,30,25,2011-08-08,924
Tennessee,2011-08-07,Fair,21,30,25,2011-08-08,925
Texas,2011-08-07,Fair,27,30,25,2011-08-08,926
Virginia,2011-08-07,Fair,13,30,25,2011-08-08,927
15 States,2011-08-07,Fair,29,30,25,2011-08-08,928
Alabama,2011-08-07,Good,37,25,47,2011-08-08,929
Arizona,2011-08-07,Good,59,25,47,2011-08-08,930
Arkansas,2011-08-07,Good,35,25,47,2011-08-08,931
California,2011-08-07,Good,60,25,47,2011-08-08,932
Georgia,2011-08-07,Good,28,25,47,2011-08-08,933
Kansas,2011-08-07,Good,24,25,47,2011-08-08,934
Louisiana,2011-08-07,Good,31,25,47,2011-08-08,935
Mississippi,2011-08-07,Good,50,25,47,2011-08-08,936
Missouri,2011-08-07,Good,55,25,47,2011-08-08,937
North Carolina,2011-08-07,Good,45,25,47,2011-08-08,938
Oklahoma,2011-08-07,Good,2,25,47,2011-08-08,939
South Carolina,2011-08-07,Good,34,25,47,2011-08-08,940
Tennessee,2011-08-07,Good,66,25,47,2011-08-08,941
Texas,2011-08-07,Good,11,25,47,2011-08-08,942
Virginia,2011-08-07,Good,67,25,47,2011-08-08,943
15 States,2011-08-07,Good,25,25,47,2011-08-08,944
Alabama,2011-08-07,Excellent,6,5,18,2011-08-08,945
Arizona,2011-08-07,Excellent,33,5,18,2011-08-08,946
Arkansas,2011-08-07,Excellent,14,5,18,2011-08-08,947
California,2011-08-07,Excellent,15,5,18,2011-08-08,948
Georgia,2011-08-07,Excellent,3,5,18,2011-08-08,949
Kansas,2011-08-07,Excellent,4,5,18,2011-08-08,950
Louisiana,2011-08-07,Excellent,5,5,18,2011-08-08,951
Mississippi,2011-08-07,Excellent,18,5,18,2011-08-08,952
Missouri,2011-08-07,Excellent,5,5,18,2011-08-08,953
North Carolina,2011-08-07,Excellent,7,5,18,2011-08-08,954
Oklahoma,2011-08-07,Excellent,0,5,18,2011-08-08,955
South Carolina,2011-08-07,Excellent,2,5,18,2011-08-08,956
Tennessee,2011-08-07,Excellent,12,5,18,2011-08-08,957
Texas,2011-08-07,Excellent,1,5,18,2011-08-08,958
Virginia,2011-08-07,Excellent,20,5,18,2011-08-08,959
15 States,2011-08-07,Excellent,5,5,18,2011-08-08,960
Alabama,2011-07-31,Very poor,13,23,2,2011-08-01,961
Arizona,2011-07-31,Very poor,0,23,2,2011-08-01,962
Arkansas,2011-07-31,Very poor,6,23,2,2011-08-01,963
California,2011-07-31,Very poor,0,23,2,2011-08-01,964
Georgia,2011-07-31,Very poor,14,23,2,2011-08-01,965
Kansas,2011-07-31,Very poor,15,23,2,2011-08-01,966
Louisiana,2011-07-31,Very poor,1,23,2,2011-08-01,967
Mississippi,2011-07-31,Very poor,2,23,2,2011-08-01,968
